,LSZS
1970-01-02,8950.0
1970-01-09,9200.0
1970-01-16,9525.0
1970-01-23,9100.0
1970-01-30,9025.0
1970-02-06,10025.0
1970-02-27,11225.0
1970-03-06,6200.0
1970-03-13,6225.0
1970-03-20,5575.0
1970-03-27,5575.0
1970-04-03,5450.0
1970-04-10,5225.0
1970-04-17,5975.0
1970-04-24,5975.0
1970-05-01,5825.0
1970-05-08,5700.0
1970-05-15,6175.0
1970-05-22,6200.0
1970-05-29,6600.0
1970-06-05,550.0
1970-06-12,5775.0
1970-06-19,4900.0
1970-06-26,4850.0
1970-07-03,4525.0
1970-07-10,4475.0
1970-07-17,3725.0
1970-07-24,4675.0
1970-07-31,4700.0
1970-08-07,5725.0
1970-08-14,5950.0
1970-08-21,7150.0
1970-08-28,7475.0
1970-09-04,6875.0
1970-09-11,6900.0
1970-09-18,6825.0
1970-09-25,7100.0
1970-10-02,6675.0
1970-10-09,8125.0
1970-10-16,8625.0
1970-10-23,9300.0
1970-10-30,10000.0
1970-11-06,11125.0
1970-11-13,11225.0
1970-11-20,12200.0
1970-11-27,12975.0
1970-12-04,14050.0
1970-12-11,14275.0
1970-12-18,13775.0
1970-12-25,13475.0
1971-01-01,14175.0
1971-01-08,15200.0
1971-01-15,15525.0
1971-01-22,17400.0
1971-01-29,23075.0
1971-02-05,24450.0
1971-02-12,23700.0
1971-02-19,23975.0
1971-02-26,23925.0
1971-03-05,27650.0
1971-03-12,25000.0
1971-03-19,23750.0
1971-03-26,24375.0
1971-04-02,23475.0
1971-04-09,22350.0
1971-04-16,22200.0
1971-04-23,21200.0
1971-04-30,20225.0
1971-05-07,20925.0
1971-05-14,21500.0
1971-05-21,21600.0
1971-05-28,21275.0
1971-06-04,20925.0
1971-06-11,19275.0
1971-06-18,19150.0
1971-06-25,20975.0
1971-07-02,22175.0
1971-07-09,24825.0
1971-07-16,26200.0
1971-07-23,26250.0
1971-07-30,25925.0
1971-08-06,25450.0
1971-08-13,25025.0
1971-08-20,25475.0
1971-08-27,28200.0
1971-09-03,30500.0
1971-09-10,31150.0
1971-09-17,30925.0
1971-09-24,29825.0
1971-10-01,29275.0
1971-10-08,24600.0
1971-10-15,22775.0
1971-10-22,21650.0
1971-10-29,20425.0
1971-11-05,20100.0
1971-11-12,22975.0
1971-11-19,22775.0
1971-11-26,22375.0
1971-12-03,21000.0
1971-12-10,20250.0
1971-12-17,19875.0
1971-12-24,17525.0
1971-12-31,16150.0
1972-01-07,16425.0
1972-01-14,15575.0
1972-01-21,14800.0
1972-01-28,13825.0
1972-02-04,13775.0
1972-02-11,13825.0
1972-02-18,18425.0
1972-02-25,17525.0
1972-03-02,17650.0
1972-03-09,18025.0
1972-03-16,17650.0
1972-03-23,18625.0
1972-03-30,23475.0
1972-04-06,30125.0
1972-04-13,30325.0
1972-04-20,32025.0
1972-04-27,32750.0
1972-05-04,34500.0
1972-05-11,36800.0
1972-05-18,38325.0
1972-05-25,41425.0
1972-06-01,44150.0
1972-06-08,43525.0
1972-06-15,42425.0
1972-06-22,42325.0
1972-06-29,42175.0
1972-07-06,44275.0
1972-07-13,42350.0
1972-07-20,43425.0
1972-07-27,44225.0
1972-08-03,45450.0
1972-08-10,42675.0
1972-08-17,40175.0
1972-08-24,39425.0
1972-08-31,38950.0
1972-09-07,38825.0
1972-09-14,36900.0
1972-09-21,38325.0
1972-09-28,41800.0
1972-10-05,41150.0
1972-10-12,40800.0
1972-10-19,37350.0
1972-10-26,35675.0
1972-11-02,35650.0
1972-11-09,34675.0
1972-11-16,35600.0
1972-11-23,31150.0
1972-11-30,34725.0
1972-12-07,36650.0
1972-12-14,38175.0
1972-12-21,36225.0
1972-12-28,34800.0
1973-01-05,30475.0
1973-01-12,27550.0
1973-01-19,28575.0
1973-01-26,25050.0
1973-02-02,24250.0
1973-02-09,23300.0
1973-02-16,24800.0
1973-02-23,22850.0
1973-03-02,20100.0
1973-03-09,18850.0
1973-03-16,19925.0
1973-03-23,20875.0
1973-03-30,21250.0
1973-04-06,21000.0
1973-04-13,20275.0
1973-04-20,20425.0
1973-04-27,20275.0
1973-05-04,19750.0
1973-05-11,19125.0
1973-05-18,18500.0
1973-05-25,17825.0
1973-06-01,14775.0
1973-06-08,13250.0
1973-06-15,15400.0
1973-06-22,16800.0
1973-06-29,15200.0
1973-07-06,15575.0
1973-07-13,17225.0
1973-07-20,16675.0
1973-07-27,16600.0
1973-08-03,17675.0
1973-08-10,18950.0
1973-08-17,19725.0
1973-08-24,17950.0
1973-08-31,15125.0
1973-09-07,12150.0
1973-09-14,12700.0
1973-09-21,11550.0
1973-09-28,11625.0
1973-10-05,10225.0
1973-10-12,9325.0
1973-10-19,8950.0
1973-10-26,8675.0
1973-11-02,8300.0
1973-11-09,7000.0
1973-11-16,7275.0
1973-11-23,6625.0
1973-11-30,5125.0
1973-12-07,5550.0
1973-12-14,7650.0
1973-12-21,7525.0
1973-12-28,8075.0
1974-01-04,11900.0
1974-01-11,11550.0
1974-01-18,10200.0
1974-01-25,9325.0
1974-02-01,8075.0
1974-02-08,3250.0
1974-02-15,5925.0
1974-02-22,4825.0
1974-03-01,6175.0
1974-03-08,7425.0
1974-03-15,7650.0
1974-03-22,8725.0
1974-03-29,8650.0
1974-04-05,8700.0
1974-04-12,10200.0
1974-04-19,10025.0
1974-04-26,9125.0
1974-05-03,8650.0
1974-05-10,10350.0
1974-05-17,13925.0
1974-05-24,5900.0
1974-05-31,7525.0
1974-06-07,7100.0
1974-06-14,11100.0
1974-06-21,13575.0
1974-06-28,17300.0
1974-07-05,17975.0
1974-07-12,16050.0
1974-07-19,14400.0
1974-07-26,14000.0
1974-08-02,16200.0
1974-08-09,15800.0
1974-08-16,17450.0
1974-08-23,18250.0
1974-08-30,18450.0
1974-09-06,19375.0
1974-09-13,17875.0
1974-09-20,19475.0
1974-09-27,19925.0
1974-10-04,19475.0
1974-10-11,19975.0
1974-10-18,20650.0
1974-10-25,17650.0
1974-11-01,16125.0
1974-11-08,15275.0
1974-11-15,16475.0
1974-11-22,14925.0
1974-11-29,17850.0
1974-12-06,22150.0
1974-12-13,19500.0
1974-12-20,14575.0
1974-12-27,13500.0
1975-01-03,13925.0
1975-01-10,5975.0
1975-01-17,6800.0
1975-01-24,7700.0
1975-01-31,14250.0
1975-02-07,16075.0
1975-02-14,19325.0
1975-02-21,13900.0
1975-02-28,12000.0
1975-03-07,10675.0
1975-03-14,11575.0
1975-03-21,9900.0
1975-03-28,13150.0
1975-04-04,11875.0
1975-04-11,10725.0
1975-04-18,13600.0
1975-04-25,13050.0
1975-05-02,14400.0
1975-05-09,16025.0
1975-05-16,19700.0
1975-05-23,16550.0
1975-05-30,16100.0
1975-06-06,12275.0
1975-06-13,10025.0
1975-06-20,12925.0
1975-06-27,8550.0
1975-07-04,10500.0
1975-07-11,20000.0
1975-07-18,22075.0
1975-07-25,21575.0
1975-08-01,23075.0
1975-08-08,24150.0
1975-08-15,23925.0
1975-08-22,26000.0
1975-08-29,29575.0
1975-09-05,32300.0
1975-09-12,33675.0
1975-09-19,41825.0
1975-09-26,43375.0
1975-10-03,46775.0
1975-10-10,49100.0
1975-10-17,55875.0
1975-10-24,55975.0
1975-10-31,61825.0
1975-11-07,62025.0
1975-11-14,64550.0
1975-11-21,65800.0
1975-11-28,69775.0
1975-12-05,70425.0
1975-12-12,72475.0
1975-12-19,71075.0
1975-12-26,69750.0
1976-01-02,73275.0
1976-01-09,64975.0
1976-01-16,65025.0
1976-01-23,65525.0
1976-01-30,52450.0
1976-02-06,49525.0
1976-02-13,45200.0
1976-02-20,46000.0
1976-02-27,47175.0
1976-03-04,46600.0
1976-03-11,46525.0
1976-03-18,51050.0
1976-03-25,50050.0
1976-04-01,46100.0
1976-04-08,46525.0
1976-04-15,53175.0
1976-04-22,54675.0
1976-04-29,55950.0
1976-05-06,56350.0
1976-05-13,63225.0
1976-05-20,64250.0
1976-05-27,65475.0
1976-06-03,69025.0
1976-06-10,71225.0
1976-06-17,75225.0
1976-06-24,77950.0
1976-07-01,78950.0
1976-07-08,81925.0
1976-07-15,84075.0
1976-07-22,84575.0
1976-07-29,87575.0
1976-08-05,90825.0
1976-08-12,92450.0
1976-08-19,94800.0
1976-08-26,96700.0
1976-09-02,97150.0
1976-09-09,97675.0
1976-09-16,100150.0
1976-09-23,101450.0
1976-09-30,105050.0
1976-10-07,109350.0
1976-10-14,112900.0
1976-10-21,112950.0
1976-10-28,112300.0
1976-11-04,112875.0
1976-11-11,110900.0
1976-11-18,109025.0
1976-11-25,105450.0
1976-12-02,102700.0
1976-12-09,99500.0
1976-12-16,95375.0
1976-12-23,93150.0
1976-12-30,89175.0
1977-01-07,84625.0
1977-01-14,82950.0
1977-01-21,81900.0
1977-01-28,80600.0
1977-02-04,79625.0
1977-02-11,78375.0
1977-02-18,77375.0
1977-02-25,78225.0
1977-03-04,78375.0
1977-03-11,81050.0
1977-03-18,82450.0
1977-03-25,84800.0
1977-04-01,85825.0
1977-04-08,86525.0
1977-04-15,87500.0
1977-04-22,90100.0
1977-04-29,90250.0
1977-05-06,90975.0
1977-05-13,91275.0
1977-05-20,91550.0
1977-05-27,90375.0
1977-06-03,89725.0
1977-06-10,92650.0
1977-06-17,91050.0
1977-06-24,88475.0
1977-07-01,86075.0
1977-07-08,84925.0
1977-07-15,84125.0
1977-07-22,85700.0
1977-07-29,84750.0
1977-08-05,82725.0
1977-08-12,80150.0
1977-08-19,78400.0
1977-08-26,76125.0
1977-09-02,74575.0
1977-09-09,73325.0
1977-09-16,72325.0
1977-09-23,71775.0
1977-09-30,71100.0
1977-10-07,70000.0
1977-10-14,69300.0
1977-10-21,66025.0
1977-10-28,64400.0
1977-11-04,63075.0
1977-11-11,62850.0
1977-11-18,60775.0
1977-11-25,64000.0
1977-12-02,64325.0
1977-12-09,64100.0
1977-12-16,64475.0
1977-12-23,64550.0
1977-12-30,64525.0
1978-01-06,64050.0
1978-01-13,64025.0
1978-01-20,63975.0
1978-01-27,65825.0
1978-02-03,65000.0
1978-02-10,64400.0
1978-02-17,64000.0
1978-02-24,63450.0
1978-03-03,60850.0
1978-03-10,60750.0
1978-03-17,60400.0
1978-03-24,60150.0
1978-03-31,60350.0
1978-04-07,60650.0
1978-04-14,61125.0
1978-04-21,61500.0
1978-04-28,61875.0
1978-05-05,61875.0
1978-05-12,61400.0
1978-05-19,62250.0
1978-05-26,63925.0
1978-06-02,63825.0
1978-06-09,64425.0
1978-06-16,67500.0
1978-06-23,67800.0
1978-06-30,68025.0
1978-07-07,70275.0
1978-07-14,70250.0
1978-07-21,70675.0
1978-07-28,72100.0
1978-08-04,72450.0
1978-08-11,75850.0
1978-08-18,73975.0
1978-08-25,72575.0
1978-09-01,72575.0
1978-09-08,72600.0
1978-09-15,72550.0
1978-09-22,72400.0
1978-09-29,73325.0
1978-10-06,73325.0
1978-10-13,70775.0
1978-10-20,71850.0
1978-10-27,77450.0
1978-11-03,77500.0
1978-11-10,74900.0
1978-11-17,72075.0
1978-11-24,71975.0
1978-12-01,72000.0
1978-12-08,69225.0
1978-12-15,67500.0
1978-12-22,70725.0
1978-12-29,69550.0
1979-01-05,68300.0
1979-01-12,67475.0
1979-01-19,68375.0
1979-01-26,68425.0
1979-02-02,66625.0
1979-02-09,67325.0
1979-02-16,69000.0
1979-02-23,70550.0
1979-03-02,71950.0
1979-03-09,71150.0
1979-03-16,71125.0
1979-03-23,72350.0
1979-03-30,73125.0
1979-04-06,69150.0
1979-04-13,69775.0
1979-04-20,69950.0
1979-04-27,71700.0
1979-05-04,71025.0
1979-05-11,72400.0
1979-05-18,70875.0
1979-05-25,70775.0
1979-06-01,70400.0
1979-06-08,68350.0
1979-06-15,66575.0
1979-06-22,66050.0
1979-06-29,63575.0
1979-07-06,62225.0
1979-07-13,61400.0
1979-07-20,59150.0
1979-07-27,58075.0
1979-08-03,57450.0
1979-08-10,57250.0
1979-08-17,55750.0
1979-08-24,54925.0
1979-08-31,52975.0
1979-09-07,51750.0
1979-09-14,51275.0
1979-09-21,51425.0
1979-09-28,50300.0
1979-10-05,48275.0
1979-10-12,47325.0
1979-10-19,47100.0
1979-10-26,46275.0
1979-11-02,46175.0
1979-11-09,45125.0
1979-11-16,43225.0
1979-11-23,42300.0
1979-11-30,41700.0
1979-12-07,41900.0
1979-12-14,42650.0
1979-12-21,42600.0
1979-12-28,46000.0
1980-01-04,48200.0
1980-01-11,47825.0
1980-01-18,46500.0
1980-01-25,46150.0
1980-02-01,46250.0
1980-02-08,47000.0
1980-02-15,48100.0
1980-02-22,47800.0
1980-02-29,46750.0
1980-03-06,47425.0
1980-03-13,49000.0
1980-03-20,49800.0
1980-03-27,50500.0
1980-04-03,51250.0
1980-04-10,52450.0
1980-04-17,55650.0
1980-04-24,55625.0
1980-05-01,55750.0
1980-05-08,56525.0
1980-05-15,57325.0
1980-05-22,58925.0
1980-05-29,58725.0
1980-06-05,58775.0
1980-06-12,57250.0
1980-06-19,57025.0
1980-06-26,58800.0
1980-07-03,57750.0
1980-07-10,57250.0
1980-07-17,57275.0
1980-07-24,58375.0
1980-07-31,58575.0
1980-08-07,58325.0
1980-08-14,58300.0
1980-08-21,59975.0
1980-08-28,60125.0
1980-09-04,60700.0
1980-09-11,61375.0
1980-09-18,61625.0
1980-09-25,61700.0
1980-10-02,61975.0
1980-10-09,62200.0
1980-10-16,64825.0
1980-10-23,66525.0
1980-10-30,68250.0
1980-11-06,69400.0
1980-11-13,69625.0
1980-11-20,71600.0
1980-11-27,76325.0
1980-12-04,78425.0
1980-12-11,80725.0
1980-12-18,83500.0
1980-12-25,83700.0
1981-01-02,85925.0
1981-01-09,88675.0
1981-01-16,90375.0
1981-01-23,91500.0
1981-01-30,92475.0
1981-02-06,92550.0
1981-02-13,92175.0
1981-02-20,92350.0
1981-02-27,91825.0
1981-03-06,92325.0
1981-03-13,90450.0
1981-03-20,88825.0
1981-03-27,88850.0
1981-04-03,88700.0
1981-04-10,88175.0
1981-04-17,89750.0
1981-04-24,89875.0
1981-05-01,89625.0
1981-05-08,88825.0
1981-05-15,88850.0
1981-05-22,87950.0
1981-05-29,88600.0
1981-06-05,87450.0
1981-06-12,87100.0
1981-06-19,86200.0
1981-06-26,88150.0
1981-07-03,88475.0
1981-07-10,86925.0
1981-07-17,86100.0
1981-07-24,85900.0
1981-07-31,85550.0
1981-08-07,85025.0
1981-08-14,84975.0
1981-08-21,86925.0
1981-08-28,86925.0
1981-09-04,86900.0
1981-09-11,86000.0
1981-09-18,85325.0
1981-09-25,84175.0
1981-10-02,84175.0
1981-10-09,83450.0
1981-10-16,80850.0
1981-10-23,81950.0
1981-10-30,82050.0
1981-11-06,80725.0
1981-11-13,80500.0
1981-11-20,79350.0
1981-11-27,78150.0
1981-12-04,76850.0
1981-12-11,76125.0
1981-12-18,75925.0
1981-12-25,75375.0
1982-01-01,73825.0
1982-01-01 00:30:00,73825.0
1982-01-08,73125.0
1982-01-15,70825.0
